Lisa Conn 8D V3 2010.02.27 12:10 ,,
Freq,Impedancedata,Phase
2317.5,3.184439898,-0.815282456
2318,3.182410717,-0.813952829
2318.5,3.179541588,-0.816314021
2319,3.178039074,-0.814692322
2319.5,3.17524147,-0.817507913
2320,3.171601534,-0.815922134
2320.5,3.168328762,-0.818123916
2321,3.16611743,-0.816507959
2321.5,3.162021637,-0.819192658
2322,3.15786624,-0.817207233
2322.5,3.154632092,-0.819419492
2323,3.150572062,-0.817741281
2323.5,3.145552397,-0.819640541
2324,3.142574072,-0.817242132
2324.5,3.139358759,-0.819443031
2325,3.135176659,-0.817404377
2325.5,3.131148815,-0.819198152
2326,3.127688408,-0.817077554
2326.5,3.122725487,-0.818956385
2327,3.118666887,-0.816225825
2327.5,3.115570545,-0.817752174
2328,3.112396955,-0.815480792
2328.5,3.107824802,-0.817094563
2329,3.104597807,-0.814298062
2329.5,3.101212025,-0.815886562
2330,3.097725391,-0.813264507
2330.5,3.093874216,-0.814616035
2331,3.091110229,-0.811813662
2331.5,3.087222099,-0.813311219
2332,3.083860397,-0.810201333
2332.5,3.081097603,-0.811370795
2333,3.078774929,-0.808489212
2333.5,3.075218916,-0.809912415
2334,3.072088957,-0.806540106
2334.5,3.070313931,-0.807675998
2335,3.067456722,-0.804672475
2335.5,3.065406322,-0.805539724
2336,3.063967466,-0.802616408
2336.5,3.061285019,-0.803897969
2337,3.058798552,-0.800683323
2337.5,3.056727409,-0.801633297
2338,3.055061817,-0.798407088
2338.5,3.053211927,-0.799563534
2339,3.050469637,-0.796269811
2339.5,3.049128294,-0.796804821
2340,3.04837656,-0.793661549
2340.5,3.046284437,-0.794577049
2341,3.045098543,-0.790917503
2341.5,3.045048714,-0.791739908
2342,3.043769836,-0.788620784
2342.5,3.042636395,-0.789064987
2343,3.043421745,-0.78562369
2343.5,3.043161392,-0.78677464
2344,3.041999578,-0.783420636
2344.5,3.04211092,-0.783922502
2345,3.042630196,-0.780751962
2345.5,3.041959286,-0.781469653
2346,3.042713165,-0.777799907
2346.5,3.044177055,-0.778575782
2347,3.045047998,-0.775516634
2347.5,3.045418024,-0.776155887
2348,3.047618389,-0.772884185
2348.5,3.048311472,-0.773993735
2349,3.049699783,-0.770570414
2349.5,3.051633358,-0.771497568
2350,3.05385232,-0.768419166
2350.5,3.055621862,-0.769596186
2351,3.05770731,-0.766561695
2351.5,3.060061455,-0.767834238
2352,3.061935663,-0.76526496
2352.5,3.062675238,-0.766468213
2353,3.065092087,-0.763473079
2353.5,3.066623211,-0.764898677
2354,3.068599463,-0.761924674
2354.5,3.070800066,-0.763216641
2355,3.073639631,-0.760542712
2355.5,3.075116634,-0.762225766
2356,3.076978683,-0.759313813
2356.5,3.079712152,-0.760791023
2357,3.082288265,-0.758492266
2357.5,3.082771778,-0.760295462
2358,3.084390163,-0.757217315
2358.5,3.087146044,-0.758877604
2359,3.088426352,-0.756265557
2359.5,3.091319323,-0.757541415
2360,3.09441328,-0.755477761
2360.5,3.094875097,-0.757328928
2361,3.09694314,-0.754532173
2361.5,3.099087954,-0.756342915
2362,3.100846291,-0.753912046
2362.5,3.102146864,-0.755635919
2363,3.104085445,-0.752935169
2363.5,3.106333256,-0.754759224
2364,3.107720137,-0.752377104
2364.5,3.10902071,-0.753983488
2365,3.111050367,-0.751330126
2365.5,3.112921715,-0.753136243
2366,3.114248991,-0.75051689
2366.5,3.116434097,-0.752105091
2367,3.118107796,-0.749649789
2367.5,3.119668245,-0.751228569
2368,3.121374846,-0.74853497
2368.5,3.123618364,-0.750081581
2369,3.12502861,-0.747545262
2369.5,3.126641035,-0.748740964
2370,3.129340887,-0.745838236
2370.5,3.132215023,-0.747223148
2371,3.134827137,-0.74448881
2371.5,3.138001442,-0.745726684
2372,3.141295433,-0.7431123
2372.5,3.144373417,-0.744266721
2373,3.149040699,-0.741593752
2373.5,3.152318478,-0.743080621
2374,3.15723896,-0.7402104
2374.5,3.162148237,-0.741913684
2375,3.16707921,-0.739531891
2375.5,3.171370745,-0.741347857
2376,3.176429272,-0.738888209
2376.5,3.181314707,-0.740818418
2377,3.186381578,-0.738552187
2377.5,3.190985918,-0.740473173
2378,3.196764231,-0.738015357
2378.5,3.202714682,-0.740205924
2379,3.208369732,-0.73804252
2379.5,3.214911222,-0.740305016
2380,3.220941782,-0.738535891
2380.5,3.227124691,-0.741046053
2381,3.232729912,-0.739412401
2381.5,3.238819838,-0.741819491
2382,3.245466232,-0.740203861
2382.5,3.252459049,-0.743007199
2383,3.258672953,-0.741844642
2383.5,3.265213251,-0.744666797
2384,3.272059679,-0.743709601
2384.5,3.278305292,-0.746795666
2385,3.285713673,-0.745979742
2385.5,3.291921854,-0.749597729
2386,3.298607349,-0.748897944
2386.5,3.305890083,-0.752782156
2387,3.312275648,-0.753042734
2387.5,3.316328526,-0.757425725
2388,3.320795298,-0.75721427
2388.5,3.325731039,-0.761513159
2389,3.329690456,-0.761799613
2389.5,3.333020449,-0.766218495
2390,3.336236954,-0.766479637
2390.5,3.338796616,-0.771044475
2391,3.340796232,-0.77130683
2391.5,3.342906475,-0.775839061
2392,3.343849897,-0.776313621
2392.5,3.344168663,-0.780681941
2393,3.344566107,-0.780799112
2393.5,3.34494257,-0.784972431
2394,3.345733166,-0.785089847
2394.5,3.34560895,-0.789524954
2395,3.345040798,-0.789509206
2395.5,3.345227957,-0.793717341
2396,3.344527721,-0.793943616
2396.5,3.343619347,-0.798158802
2397,3.342035294,-0.798292012
2397.5,3.340547562,-0.802112882
2398,3.340248585,-0.802125874
2398.5,3.338577032,-0.806301074
2399,3.337639332,-0.806285699
2399.5,3.33587575,-0.810575415
2400,3.334348679,-0.810720203
2400.5,3.331474543,-0.815208088
2401,3.328211069,-0.815236225
2401.5,3.324498653,-0.81941136
2402,3.320893288,-0.819156336
2402.5,3.317359686,-0.82319134
2403,3.313515186,-0.822935528
2403.5,3.309656143,-0.82698372
2404,3.304672241,-0.826753243
2404.5,3.299767256,-0.830421113
2405,3.295098543,-0.829835212
2405.5,3.290709734,-0.833526129
2406,3.285168171,-0.833107538
2406.5,3.279444218,-0.836524338
2407,3.273371696,-0.835754955
2407.5,3.267214537,-0.838682179
2408,3.262035847,-0.837463052
2408.5,3.256472349,-0.840288548
2409,3.25152564,-0.838825455
2409.5,3.246678591,-0.841411826
2410,3.242726803,-0.839785684
2410.5,3.239103556,-0.842417126
2411,3.23562479,-0.841050432
2411.5,3.231715441,-0.843699797
2412,3.229048967,-0.842265122
2412.5,3.225528717,-0.845271198
2413,3.222205162,-0.843942307
2413.5,3.218727112,-0.846992967
2414,3.214926004,-0.845844177
2414.5,3.210519552,-0.84883467
2415,3.206700802,-0.847402808
2415.5,3.203083038,-0.850527069
2416,3.198139906,-0.849357082
2416.5,3.19383502,-0.852065669
2417,3.190086365,-0.850944922
2417.5,3.184607983,-0.854069319
2418,3.179419041,-0.852556047
2418.5,3.174296141,-0.855450166
2419,3.168704987,-0.853824156
2419.5,3.163922548,-0.856533866
2420,3.157994747,-0.85502428
2420.5,3.152301788,-0.857480376
2421,3.146327019,-0.855600692
2421.5,3.14121747,-0.857740787
2422,3.136016846,-0.855880613
2422.5,3.130395174,-0.858047457
2423,3.125,-0.855797605
2423.5,3.120431185,-0.857726595
2424,3.115570545,-0.855609181
2424.5,3.110533237,-0.857456439
2425,3.106075287,-0.855022086
2425.5,3.10169673,-0.856799905
2426,3.097702026,-0.854156751
2426.5,3.09489131,-0.855897214
2427,3.091556549,-0.853697124
2427.5,3.08780694,-0.855600345
2428,3.084402323,-0.853014368
2428.5,3.08236146,-0.854942455
2429,3.078797579,-0.852865341
2429.5,3.075926065,-0.854594117
2430,3.073578596,-0.852401442
2430.5,3.071190596,-0.854554279
2431,3.068200827,-0.852542601
2431.5,3.065947533,-0.854786146
2432,3.062179804,-0.853199067
2432.5,3.058048487,-0.855208892
2433,3.054843664,-0.853206526
2433.5,3.050747395,-0.855447055
2434,3.046625137,-0.853151162
2434.5,3.043814182,-0.855127414
2435,3.040242672,-0.853308379
2435.5,3.036109209,-0.855476846
2436,3.031932354,-0.853484646
2436.5,3.027261496,-0.855697961
2437,3.021667004,-0.853431121
2437.5,3.017190695,-0.854989377
2438,3.012897491,-0.852640778
2438.5,3.008151293,-0.854350964
2439,3.003381968,-0.851666596
2439.5,2.999742031,-0.853104438
2440,2.995536566,-0.850747711
2440.5,2.990571976,-0.852218076
2441,2.986072779,-0.849349908
2441.5,2.981765747,-0.850559135
2442,2.977768898,-0.847443963
2442.5,2.974678516,-0.848531146
2443,2.971318722,-0.845656935
2443.5,2.967696667,-0.846788066
2444,2.964478254,-0.843527774
2444.5,2.962459564,-0.844584834
2445,2.959619522,-0.841731856
2445.5,2.95712328,-0.842713287
2446,2.955279589,-0.839850385
2446.5,2.952479601,-0.841243582
2447,2.949722528,-0.83810886
2447.5,2.948210478,-0.83938142
2448,2.945026398,-0.83679914
2448.5,2.941545248,-0.837653261
2449,2.939904451,-0.83434681
2449.5,2.938055515,-0.835605438
2450,2.935838223,-0.832493068
2450.5,2.934368134,-0.833726339
2451,2.931991339,-0.830969995
2451.5,2.928694963,-0.832240608
2452,2.925488234,-0.828618487
2452.5,2.924526691,-0.829506057
2453,2.921466112,-0.826296846
2453.5,2.920203686,-0.826707859
2454,2.919021368,-0.823426771
2454.5,2.917948246,-0.824179592
2455,2.916793823,-0.820777978
2455.5,2.916546345,-0.821737402
2456,2.9139328,-0.818589235
2456.5,2.913001776,-0.818623887
2457,2.913316965,-0.81512987
2457.5,2.91315794,-0.815696917
2458,2.913262367,-0.811996805
2458.5,2.914873838,-0.812396522
2459,2.916366339,-0.809127583
2459.5,2.918056011,-0.809846286
2460,2.920258045,-0.806654104
2460.5,2.922703028,-0.807937972
2461,2.923501492,-0.805028143
2461.5,2.92662549,-0.805853953
2462,2.929471731,-0.803617462
2462.5,2.930927992,-0.805230287
2463,2.932554245,-0.802698376
2463.5,2.935272932,-0.804407268
2464,2.935925961,-0.802766736
2464.5,2.935346842,-0.804127804
2465,2.937268257,-0.801598241
2465.5,2.938033581,-0.803549615
2466,2.938206434,-0.801161757
2466.5,2.939042568,-0.802747091
2467,2.93932724,-0.800514193
2467.5,2.939250946,-0.801871621
2468,2.940546751,-0.799203706
2468.5,2.941664219,-0.800873519
2469,2.942187071,-0.798374576
2469.5,2.943709612,-0.799701722
2470,2.945653439,-0.7975005
2470.5,2.946306944,-0.799264924
2471,2.947838545,-0.796745696
2471.5,2.949744463,-0.798687685
2472,2.950329781,-0.796581605
2472.5,2.951801777,-0.798169602
2473,2.953407288,-0.796243036
2473.5,2.9539814,-0.797988172
2474,2.956392765,-0.795790776
2474.5,2.957926989,-0.798177757
2475,2.958509207,-0.796499341
2475.5,2.958086729,-0.798538381
2476,2.95947957,-0.79624128
2476.5,2.960377216,-0.79876519
2477,2.960009813,-0.796672713
2477.5,2.961256742,-0.798823144
2478,2.961232424,-0.797149066
2478.5,2.961181402,-0.799440951
2479,2.960511208,-0.797667923
2479.5,2.959672928,-0.800075366
2480,2.956730604,-0.798046214
2480.5,2.955731392,-0.799365411
2481,2.954947472,-0.797141294
2481.5,2.95384717,-0.798579517
2482,2.953583479,-0.796095111
2482.5,2.952806234,-0.797732846
2483,2.951540947,-0.795055708
2483.5,2.951231956,-0.796124055
2484,2.951444387,-0.793275112
2484.5,2.951906443,-0.794470682
2485,2.952328444,-0.791542117
2485.5,2.953952074,-0.792653195
2486,2.954790354,-0.790044002
2486.5,2.955976248,-0.790920572
2487,2.958790541,-0.788039262
2487.5,2.961425781,-0.789585162
2488,2.963054657,-0.787053297
2488.5,2.96595335,-0.788253808
2489,2.969066381,-0.786097805
2489.5,2.970817327,-0.78778996
2490,2.973091602,-0.785275698
2490.5,2.975816011,-0.786816083
2491,2.978355646,-0.784416967
2491.5,2.981610537,-0.785805268
2492,2.985488892,-0.783636937
2492.5,2.988487244,-0.785429076
2493,2.992151737,-0.783176384
2493.5,2.995674133,-0.785056881
2494,2.999184847,-0.782769362
2494.5,3.004058599,-0.784385679
2495,3.009662867,-0.782549005
2495.5,3.014700174,-0.78483023
2496,3.020450115,-0.78329617
2496.5,3.025893688,-0.786273618
2497,3.029519558,-0.785355796
2497.5,3.033623695,-0.787836478
2498,3.039241791,-0.786995687
2498.5,3.042657614,-0.790379348
2499,3.046154499,-0.789495443
2499.5,3.049748659,-0.792592246
2500,3.053977489,-0.791994128
2500.5,3.05660367,-0.795460803
2501,3.060604095,-0.794650578
2501.5,3.064393282,-0.798589947
2502,3.066822767,-0.798461949
2502.5,3.068926811,-0.802393128
2503,3.070575714,-0.802246041
2503.5,3.071983576,-0.806206226
2504,3.072890043,-0.806072555
2504.5,3.073832512,-0.810033936
2505,3.074056387,-0.810003353
2505.5,3.074353218,-0.813927552
2506,3.074201584,-0.814123314
2506.5,3.072301865,-0.818219427
2507,3.070554495,-0.817762725
2507.5,3.069345474,-0.821503661
2508,3.067245483,-0.820994774
2508.5,3.066539288,-0.824422503
2509,3.065054417,-0.824292107
2509.5,3.062500715,-0.827863995
2510,3.06038022,-0.827158266
2510.5,3.059046268,-0.830514343
2511,3.057707071,-0.830118402
2511.5,3.055778027,-0.833954786
2512,3.052546263,-0.833691771
2512.5,3.049384117,-0.83721541
2513,3.045541525,-0.836700768
2513.5,3.042018652,-0.839873634
2514,3.038456202,-0.839150226
2514.5,3.035018682,-0.842228081
2515,3.031499863,-0.841505787
2515.5,3.027596474,-0.844544744
2516,3.023888588,-0.843760925
2516.5,3.018986225,-0.84676303
2517,3.014583588,-0.845482017
2517.5,3.0100739,-0.84806641
2518,3.00656724,-0.846394554
2518.5,3.003750801,-0.849067606
2519,3.000134945,-0.847774653
2519.5,2.997029305,-0.850411685
2520,2.993282318,-0.84929008
2520.5,2.989144087,-0.851859583
2521,2.985212564,-0.850485013
2521.5,2.980844975,-0.852913195
2522,2.976975918,-0.851251925
2522.5,2.973058701,-0.853615116
2523,2.968780041,-0.851896531
2523.5,2.96480608,-0.853826244
2524,2.961829185,-0.851833577
2524.5,2.95884943,-0.853921488
2525,2.956075668,-0.852074712
2525.5,2.95317173,-0.854263927
2526,2.950051785,-0.852456557
2526.5,2.947087049,-0.854404713
2527,2.944996595,-0.852515148
2527.5,2.942558527,-0.854752063
2528,2.940226555,-0.853108094
2528.5,2.93699193,-0.855472425
2529,2.934099436,-0.853577273
2529.5,2.931540489,-0.855897222
2530,2.928067684,-0.854329936
2530.5,2.923871517,-0.8563737
2531,2.920556068,-0.854116562
2531.5,2.917771339,-0.855879598
2532,2.915672541,-0.853679345
2532.5,2.913538456,-0.855756196
2533,2.91085434,-0.853775015
2533.5,2.908328295,-0.855622372
2534,2.906540394,-0.853479732
2534.5,2.904702425,-0.855608333
2535,2.902583838,-0.853696511
2535.5,2.900265932,-0.855964523
2536,2.897022009,-0.853933857
2536.5,2.894893169,-0.855705586
2537,2.892667532,-0.853625125
2537.5,2.890978575,-0.855433125
2538,2.889260054,-0.85346869
2538.5,2.887705326,-0.855371728
2539,2.886486292,-0.853592918
2539.5,2.884375334,-0.855858817
2540,2.88219595,-0.85398339
2540.5,2.880037546,-0.856094554
2541,2.877749205,-0.854124216
2541.5,2.8758986,-0.856051384
2542,2.874379396,-0.854111072
2542.5,2.872796535,-0.856298995
2543,2.870830297,-0.854509726
2543.5,2.869002819,-0.856695383
2544,2.866617203,-0.854917477
2544.5,2.864771843,-0.856790751
2545,2.863910198,-0.855091844
2545.5,2.861779928,-0.857691602
2546,2.858810186,-0.85597396
2546.5,2.856632471,-0.858055195
2547,2.854278564,-0.856425865
2547.5,2.851520061,-0.858480415
2548,2.849742651,-0.856703348
2548.5,2.846856117,-0.859091872
2549,2.844156504,-0.857136467
2549.5,2.841736317,-0.859450469
2550,2.838208914,-0.857584775
2550.5,2.835668564,-0.859390184
2551,2.833461523,-0.857514325
2551.5,2.830841541,-0.859620515
2552,2.828080416,-0.857684441
2552.5,2.8257761,-0.859595148
2553,2.823749542,-0.857876487
2553.5,2.820589304,-0.860131427
2554,2.8174541,-0.858183784
2554.5,2.814275742,-0.860071911
2555,2.811988831,-0.857880366
2555.5,2.809821606,-0.860017587
2556,2.807040453,-0.858201595
2556.5,2.803925514,-0.8603144
2557,2.80078578,-0.858248786
2557.5,2.798127174,-0.860208641
2558,2.795239449,-0.858294853
2558.5,2.792141199,-0.860361186
2559,2.78862977,-0.858424672
2559.5,2.784882545,-0.860202506
2560,2.782068014,-0.857893224
2560.5,2.779028416,-0.859906835
2561,2.775365829,-0.857616826
2561.5,2.7726717,-0.859284244
2562,2.769828558,-0.857120741
2562.5,2.767127275,-0.858993559
2563,2.764204264,-0.857078919
2563.5,2.760113955,-0.859304297
2564,2.755114794,-0.85684711
2564.5,2.752128363,-0.858348768
2565,2.747653008,-0.856287557
2565.5,2.742888689,-0.857482662
2566,2.73926115,-0.854628665
2566.5,2.735913038,-0.855912162
2567,2.731830835,-0.853124895
2567.5,2.728803396,-0.853944808
2568,2.726020575,-0.851231253
2568.5,2.722627401,-0.852156798
2569,2.720529556,-0.849185119
2569.5,2.717401981,-0.850510523
2570,2.713845253,-0.847211009
2570.5,2.712268829,-0.847827881
2571,2.710377216,-0.844973858
2571.5,2.708094835,-0.845734714
2572,2.707108259,-0.842643633
2572.5,2.705314159,-0.843876629
2573,2.703352213,-0.840718751
2573.5,2.702289581,-0.841696831
2574,2.700844765,-0.83873713
2574.5,2.69971776,-0.839812526
2575,2.698216438,-0.836827968
2575.5,2.697433472,-0.837896802
2576,2.695800781,-0.834971509
2576.5,2.695601463,-0.835833825
2577,2.694858551,-0.833400118
2577.5,2.693012953,-0.834551872
2578,2.691873074,-0.831554742
2578.5,2.691084146,-0.832703537
2579,2.689523458,-0.829904877
2579.5,2.688425064,-0.830749882
2580,2.687652111,-0.827825634
2580.5,2.686688423,-0.828761944
2581,2.686233044,-0.825680078
2581.5,2.686034203,-0.826836028
2582,2.684770346,-0.823929618
2582.5,2.684682131,-0.824731151
2583,2.683809042,-0.822025493
2583.5,2.682832241,-0.822458226
2584,2.684070349,-0.819325099
2584.5,2.683849812,-0.820512504
2585,2.683814049,-0.817220651
2585.5,2.684959412,-0.818046333
2586,2.685996294,-0.815142041
2586.5,2.687203646,-0.816212485
2587,2.68867135,-0.813543731
2587.5,2.689475536,-0.815115858
2588,2.689423561,-0.812351617
2588.5,2.690949917,-0.813521064
2589,2.691106558,-0.811285125
2589.5,2.690722942,-0.812084361
2590,2.692817211,-0.809088281
2590.5,2.693996191,-0.810604267
2591,2.694861889,-0.807722887
2591.5,2.697088957,-0.808963123
2592,2.698609591,-0.806654471
2592.5,2.699603796,-0.808019666
2593,2.701443911,-0.805344306
2593.5,2.703433514,-0.806938485
2594,2.704955339,-0.804466389
2594.5,2.707406282,-0.806035271
2595,2.70915246,-0.803976258
2595.5,2.710726261,-0.805653274
2596,2.712496281,-0.803492554
2596.5,2.71389246,-0.80526921
2597,2.71546793,-0.80285512
2597.5,2.718142271,-0.804551389
2598,2.720113993,-0.80263674
2598.5,2.721942425,-0.80433427
2599,2.725001574,-0.802194559
2599.5,2.727823019,-0.804518715
2600,2.729862213,-0.802747166
2600.5,2.732729673,-0.805109709
2601,2.734343052,-0.803789725
2601.5,2.735809565,-0.806096741
2602,2.737719059,-0.804459073
2602.5,2.739784479,-0.80709158
2603,2.740555048,-0.805642417
2603.5,2.742557049,-0.807957257
2604,2.743871927,-0.806620716
2604.5,2.746091366,-0.808991838
2605,2.747972012,-0.808079697
2605.5,2.748834848,-0.810844659
2606,2.750154495,-0.809616352
2606.5,2.751811743,-0.812629191
2607,2.751649618,-0.811835376
2607.5,2.752328396,-0.81429959
2608,2.753565788,-0.813542181
2608.5,2.753268003,-0.816473445
2609,2.753841639,-0.815321991
2609.5,2.754535675,-0.818329562
2610,2.754754543,-0.817487737
2610.5,2.755497694,-0.820558409
2611,2.755605698,-0.820291617
2611.5,2.75407815,-0.823689013
2612,2.752637148,-0.8229105
2612.5,2.751368761,-0.825959289
2613,2.749995947,-0.825191787
2613.5,2.748609781,-0.828224955
2614,2.747045279,-0.827636329
2614.5,2.744350672,-0.830696005
